cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,entry_slope_max,haircut,trades,train_pnl,train_mdd,train_score,mar03_pnl,sim_pnl,val_pnl,total_pnl,sell_fail_rate
0.7,120,0,0.98,60,100,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,60,none,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,60,none,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.98,60,none,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
0.7,120,0,0.98,60,none,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,90,none,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
0.7,120,0,0.98,90,none,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,60,100,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,60,100,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.98,60,80,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
0.7,120,0,0.98,60,80,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,60,80,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,60,80,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.98,90,80,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
0.7,120,0,0.98,90,80,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,90,none,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,90,none,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.98,90,100,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
0.7,120,0,0.98,90,100,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,90,80,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,90,80,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.98,90,100,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,90,100,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.99,0,none,none,0.01,3454,-121.950447761194,-133.320447761194,-188.610671641791,-21.212437810945218,-21.560000000000173,-42.77243781094539,-164.72288557213938,0.205
