cap,ma,tick_confirm,tp_sl,cooldown_sec,ban_last_sec,haircut,trades,train_pnl,train_mdd,train_score,val_pnl
0.3,300,0,0.10/0.10,30,none,0.01,185,-8.335069104477586,-13.969999104477603,-15.320068656716387,-7.801253731343284
0.3,300,0,0.10/0.10,30,80,0.01,162,-7.180279104477589,-13.314169104477603,-13.837363656716391,-4.6526746268656725
0.3,300,0,0.10/0.10,30,100,0.01,160,-6.489379104477589,-13.314169104477601,-13.146463656716389,-4.0604746268656715
0.3,300,0,0.10/0.10,60,none,0.01,153,1.8614608955224083,-8.457599104477605,-2.3673386567163943,-2.5009164179104486
0.3,300,0,0.10/0.10,60,80,0.01,132,-3.565349104477592,-11.057569104477604,-9.094133656716394,-1.7211373134328367
0.3,300,0,0.10/0.10,60,100,0.01,131,-4.779749104477592,-9.55716999999999,-9.558334104477588,-1.7211373134328365
0.3,300,0,0.10/0.10,90,none,0.01,135,-9.849239104477594,-9.849239104477592,-14.773858656716389,-5.287337313432837
0.3,300,0,0.10/0.10,90,80,0.01,119,-9.209079104477592,-12.366499999999984,-15.392329104477584,-3.421858208955225
0.3,300,0,0.10/0.10,90,100,0.01,117,-8.518179104477593,-11.675599999999985,-14.355979104477585,-2.829658208955225
0.3,300,0,0.10/0.05,0,none,0.01,269,-12.024839104477572,-17.827659999999963,-20.938669104477555,-7.406453731343284
0.3,300,0,0.10/0.05,0,80,0.01,235,-13.895509104477574,-23.525029999999973,-25.658024104477562,-5.3435746268656725
0.3,300,0,0.10/0.05,0,100,0.01,230,-15.550979104477575,-25.180499999999967,-28.14122910447756,-4.7513746268656725
0.3,300,0,0.10/0.05,30,none,0.01,187,-8.137669104477586,-9.82848999999998,-13.051914104477577,-7.1103537313432845
0.3,300,0,0.10/0.05,30,80,0.01,164,-7.575079104477588,-10.286459104477593,-12.718308656716385,-4.4552746268656716
0.3,300,0,0.10/0.05,30,100,0.01,162,-6.884179104477588,-9.595559104477594,-11.681958656716386,-3.863074626865672
0.3,300,0,0.10/0.05,60,none,0.01,153,3.93416089552241,-6.533419999999998,0.667450895522411,-2.007416417910449
0.3,300,0,0.10/0.05,60,80,0.01,132,-2.084849104477591,-6.507359104477604,-5.338528656716393,-1.2276373134328364
0.3,300,0,0.10/0.05,60,100,0.01,131,-3.299249104477592,-6.610359104477598,-6.604428656716391,-1.2276373134328364
0.3,300,0,0.10/0.05,90,none,0.01,135,-7.776539104477591,-11.790139999999989,-13.671609104477586,-4.793837313432837
0.3,300,0,0.10/0.05,90,80,0.01,119,-7.7285791044775936,-10.236349104477593,-12.846753656716391,-2.928358208955225
0.3,300,0,0.10/0.05,90,100,0.01,117,-7.0376791044775935,-9.54544910447759,-11.810403656716389,-2.336158208955225
0.3,300,2,0.10/0.05,30,80,0.01,163,-16.00609910447759,-17.872699104477586,-24.942448656716387,-2.6884955223880604
0.3,300,2,0.10/0.05,30,100,0.01,156,-13.930709104477591,-15.797309104477591,-21.82936365671639,-2.6884955223880604
0.3,300,2,0.10/0.05,60,none,0.01,145,-10.019809104477591,-16.328909104477603,-18.184263656716393,-5.955416417910448
0.3,300,2,0.10/0.05,60,80,0.01,128,-10.613399104477594,-11.622479104477597,-16.424638656716393,-3.981416417910448
0.3,300,2,0.10/0.05,60,100,0.01,123,-12.612879104477592,-13.621959104477599,-19.42385865671639,-3.981416417910448
0.3,300,2,0.10/0.05,90,none,0.01,128,-12.657389104477595,-18.814929104477603,-22.064853656716394,-5.080116417910449
0.3,300,2,0.10/0.05,90,80,0.01,112,-12.254499104477595,-14.548239104477608,-19.5286186567164,-3.1061164179104486
0.3,300,2,0.10/0.05,90,100,0.01,107,-13.574779104477596,-14.956579104477601,-21.0530686567164,-3.1061164179104486
0.3,300,2,0.10/0.10,60,100,0.01,122,-12.218079104477592,-14.870389104477596,-19.65327365671639,-4.869716417910449
0.3,300,2,0.10/0.10,90,none,0.01,128,-11.867789104477593,-12.389099999999983,-18.062339104477584,-4.102937313432837
0.3,300,2,0.10/0.10,90,80,0.01,112,-10.872699104477594,-11.0969891044776,-16.421193656716394,-2.1289373134328367
0.3,300,2,0.10/0.10,90,100,0.01,107,-12.192979104477597,-13.334789104477602,-18.860373656716398,-2.1289373134328367
0.3,300,2,0.10/0.05,0,none,0.01,255,-23.57818910447758,-26.290499104477586,-36.723438656716375,-5.807611940298508
0.3,300,2,0.10/0.05,0,80,0.01,224,-22.510229104477585,-26.26833910447759,-35.644398656716376,-3.833611940298508
0.3,300,2,0.10/0.05,0,100,0.01,214,-21.380919104477584,-26.84614910447759,-34.80399365671638,-3.833611940298508
0.3,300,2,0.10/0.05,30,none,0.01,182,-14.329499104477591,-16.453889104477593,-22.55644365671639,-4.66249552238806
0.3,300,3,none,0,none,0.01,186,-19.360548208955194,-31.927879999999988,-35.32448820895519,-9.896774626865671
0.3,300,3,none,0,80,0.01,168,-24.252378208955193,-33.401928208955205,-40.9533423134328,-9.403274626865672
0.3,300,3,none,0,100,0.01,163,-21.397258208955197,-31.139008208955204,-36.966762313432795,-9.403274626865672
0.3,300,3,none,30,none,0.01,135,-11.256188208955196,-27.905979999999985,-25.209178208955187,-7.133174626865671
0.3,300,3,none,30,80,0.01,122,-8.745498208955198,-25.498589999999993,-21.494793208955194,-6.639674626865671
0.3,300,3,none,30,100,0.01,117,-5.8311582089552,-23.176449999999996,-17.419383208955196,-6.639674626865671
0.3,300,3,none,60,none,0.01,119,-4.408158208955198,-23.73747999999999,-16.276898208955195,-6.63649552238806
0.3,300,3,none,60,80,0.01,107,-3.910948208955203,-22.546069999999993,-15.1839832089552,-6.14299552238806
0.3,300,3,none,60,100,0.01,102,-8.545428208955204,-24.54523820895521,-20.81804731343281,-6.142995522388059
0.3,300,3,none,90,none,0.01,101,-13.542558208955207,-27.603398208955205,-27.34425731343281,-4.971595522388059
0.3,300,3,none,90,80,0.01,92,-14.257668208955208,-25.167068208955207,-26.84120231343281,-4.47809552238806
0.3,300,3,none,90,100,0.01,88,-19.85694820895521,-23.46634820895521,-31.590122313432815,-4.47809552238806
0.3,300,3,0.15/0.05,0,none,0.01,204,-12.398908208955195,-26.9421182089552,-25.869967313432795,-8.110353731343285
0.3,300,3,0.15/0.05,0,80,0.01,183,-22.7020082089552,-29.51970820895521,-37.4618623134328,-7.616853731343284
0.3,300,3,0.15/0.05,0,100,0.01,176,-18.5835282089552,-26.271738208955206,-31.719397313432804,-7.616853731343284
0.3,300,3,0.15/0.05,30,none,0.01,152,-7.624978208955202,-16.396608208955215,-15.82328231343281,-5.56379552238806
0.3,300,3,0.15/0.05,30,80,0.01,137,-9.459978208955206,-11.077229999999995,-14.998593208955203,-5.07029552238806
0.3,300,3,0.15/0.05,30,100,0.01,131,-5.923828208955206,-8.744829999999995,-10.296243208955204,-5.07029552238806
0.3,300,3,0.15/0.05,60,none,0.01,128,-0.2922582089552066,-7.250819999999993,-3.9176682089552033,-4.968416417910447
0.3,300,3,0.15/0.05,60,80,0.01,115,-2.8671182089552074,-7.464329999999994,-6.599283208955205,-4.474916417910449
0.3,300,3,0.15/0.05,60,100,0.01,110,-2.300398208955209,-7.420329999999995,-6.010563208955206,-4.474916417910449
0.3,300,3,0.15/0.05,90,none,0.01,110,1.6919717910447885,-9.760429999999996,-3.1882432089552095,-5.1591746268656715
0.3,300,3,0.15/0.05,90,80,0.01,99,-5.2050382089552105,-11.003529999999994,-10.706803208955208,-4.6656746268656715
0.3,300,3,0.15/0.05,90,100,0.01,94,-6.327918208955212,-9.460729999999996,-11.05828320895521,-4.6656746268656715
0.3,300,3,0.10/0.10,0,none,0.01,200,-16.392208208955196,-18.297508208955193,-25.540962313432793,-5.4454537313432825
0.3,300,3,0.10/0.10,0,80,0.01,180,-24.066808208955194,-25.972108208955202,-37.0528623134328,-4.951953731343282
0.3,300,3,0.10/0.10,0,100,0.01,171,-22.5723082089552,-25.267208208955203,-35.205912313432805,-4.951953731343282
0.3,300,3,0.10/0.10,30,none,0.01,150,-16.6011882089552,-17.2233882089552,-25.2128823134328,-3.3923955223880586
0.3,300,3,0.10/0.10,30,80,0.01,134,-18.2159682089552,-18.996479999999988,-27.714208208955192,-2.898895522388059
0.3,300,3,0.10/0.10,30,100,0.01,128,-16.1899282089552,-18.322239999999987,-25.351048208955195,-2.898895522388059
0.3,300,3,0.10/0.10,60,none,0.01,127,-6.284258208955201,-12.198469999999986,-12.383493208955194,-3.2806955223880596
0.3,300,3,0.10/0.10,60,80,0.01,114,-8.661718208955202,-15.068129999999986,-16.195783208955195,-2.78719552238806
0.3,300,3,0.10/0.10,60,100,0.01,109,-9.970298208955205,-9.9702982089552,-14.955447313432805,-2.7871955223880596
0.3,300,3,0.10/0.10,90,none,0.01,111,-4.664308208955205,-6.665358208955221,-7.9969873134328155,-2.3955746268656717
0.3,300,3,0.10/0.10,90,80,0.01,99,-6.331518208955207,-9.012248208955212,-10.837642313432813,-1.9020746268656716
0.3,300,3,0.10/0.10,90,100,0.01,94,-7.355698208955209,-10.559148208955213,-12.635272313432814,-1.9020746268656716
0.3,300,3,0.10/0.05,0,none,0.01,211,-18.55243820895519,-18.552438208955202,-27.828657313432792,-5.642853731343284
0.3,300,3,0.10/0.05,0,80,0.01,188,-25.575618208955195,-25.5756182089552,-38.363427313432794,-5.149353731343284
0.3,300,3,0.10/0.05,0,100,0.01,178,-23.459308208955193,-23.4593082089552,-35.188962313432796,-5.149353731343284
0.3,300,3,0.10/0.05,30,none,0.01,155,-16.3728782089552,-16.3728782089552,-24.5593173134328,-4.67549552238806
0.3,300,3,0.10/0.05,30,80,0.01,140,-19.428678208955205,-20.6148782089552,-29.736117313432807,-4.18199552238806
0.3,300,3,0.10/0.05,30,100,0.01,133,-16.879528208955204,-18.430528208955206,-26.094792313432805,-4.18199552238806
0.3,300,3,0.10/0.05,60,none,0.01,129,-5.996728208955204,-13.100968208955214,-12.547212313432812,-4.07029552238806
0.3,300,3,0.10/0.05,60,80,0.01,116,-8.463018208955207,-12.875518208955214,-14.900777313432814,-3.57679552238806
0.3,300,3,0.10/0.05,60,100,0.01,111,-9.771598208955206,-14.706818208955216,-17.125007313432814,-3.57679552238806
0.3,300,3,0.10/0.05,90,none,0.01,111,-4.861708208955209,-10.718558208955216,-10.220987313432817,-3.481274626865672
0.3,300,3,0.10/0.05,90,80,0.01,100,-8.205518208955208,-12.330618208955215,-14.370827313432816,-2.987774626865672
0.3,300,3,0.10/0.05,90,100,0.01,95,-9.22969820895521,-12.663118208955215,-15.561257313432817,-2.987774626865672
0.3,480,0,none,60,100,0.01,46,-6.909049999999993,-16.092599999999997,-14.955349999999992,-2.8623000000000003
0.3,480,0,none,90,none,0.01,52,-7.689049999999995,-14.279299999999992,-14.82869999999999,-2.6649000000000007
0.3,480,0,none,90,80,0.01,41,-10.470149999999993,-15.940299999999992,-18.44029999999999,-2.2701000000000007
0.3,480,0,none,90,100,0.01,39,-9.322149999999993,-14.792299999999992,-16.71829999999999,-2.2701000000000007
0.3,480,0,0.15/0.05,0,none,0.01,116,4.472940000000016,-4.490579999999996,2.2276500000000183,-4.510737313432836
0.3,480,0,0.15/0.05,0,80,0.01,93,8.344310000000018,-3.2493999999999943,6.719610000000021,-3.1289373134328367
0.3,480,0,0.15/0.05,0,100,0.01,89,7.7961100000000165,-2.6935999999999947,6.449310000000019,-3.1289373134328367
0.3,480,0,0.15/0.05,30,none,0.01,76,-2.119879999999989,-7.214879999999988,-5.727319999999983,-2.546558208955225
0.3,480,0,none,0,none,0.01,113,-5.02812999999998,-22.258749999999992,-16.157504999999976,-8.458737313432836
0.3,480,0,none,0,80,0.01,91,-4.5568499999999865,-23.71034999999999,-16.412024999999982,-7.076937313432836
0.3,480,0,none,0,100,0.01,87,-10.317949999999986,-23.154549999999986,-21.89522499999998,-7.076937313432836
0.3,480,0,none,30,none,0.01,70,-6.50024999999999,-15.265649999999997,-14.133074999999987,-4.027058208955224
0.3,480,0,none,30,80,0.01,57,-9.97744999999999,-15.018849999999995,-17.486874999999987,-3.533558208955224
0.3,480,0,none,30,100,0.01,55,-8.694349999999993,-15.018849999999995,-16.20377499999999,-3.533558208955224
0.3,480,0,none,60,none,0.01,58,-3.1084499999999906,-14.776049999999998,-10.49647499999999,-2.8623000000000003
0.3,480,0,none,60,80,0.01,48,-8.192149999999991,-14.426649999999997,-15.405474999999988,-2.8623000000000003
0.3,480,2,none,60,100,0.01,41,-10.96504999999999,-12.378499999999997,-17.15429999999999,-2.941358208955224
0.3,480,2,none,90,none,0.01,47,-6.751929999999993,-14.238779999999995,-13.87131999999999,-2.2602791044776125
0.3,480,2,none,90,80,0.01,40,-12.354649999999992,-13.168099999999997,-18.93869999999999,-1.6680791044776124
0.3,480,2,none,90,100,0.01,37,-17.913149999999995,-17.91314999999999,-26.86972499999999,-1.6680791044776124
0.3,480,2,0.15/0.05,0,none,0.01,106,-0.5068799999999881,-6.886139999999995,-3.9499499999999856,-3.198174626865672
0.3,480,2,0.15/0.05,0,80,0.01,89,-5.797359999999989,-8.89365999999999,-10.244189999999984,-2.12229552238806
0.3,480,2,0.15/0.05,0,100,0.01,82,-4.124809999999989,-6.49360999999999,-7.371614999999984,-2.12229552238806
0.3,480,2,0.15/0.05,30,none,0.01,73,-3.9858499999999903,-7.698749999999993,-7.835224999999987,-2.0432373134328365
0.3,480,2,none,0,none,0.01,97,-16.808449999999983,-19.28805,-26.452474999999982,-7.1461746268656725
0.3,480,2,none,0,80,0.01,80,-17.025569999999988,-21.79077,-27.920954999999985,-6.07029552238806
0.3,480,2,none,0,100,0.01,76,-22.19446999999999,-24.838569999999997,-34.61375499999998,-6.07029552238806
0.3,480,2,none,30,none,0.01,64,-9.664619999999989,-15.801849999999995,-17.565544999999986,-3.8100164179104477
0.3,480,2,none,30,80,0.01,56,-13.827619999999989,-17.366319999999998,-22.51077999999999,-3.326337313432836
0.3,480,2,none,30,100,0.01,52,-18.682749999999988,-19.614649999999994,-28.490074999999983,-3.326337313432836
0.3,480,2,none,60,none,0.01,54,-11.99626999999999,-21.152349999999995,-22.572444999999988,-3.5335582089552244
0.3,480,2,none,60,80,0.01,44,-13.593549999999993,-17.634249999999994,-22.41067499999999,-2.941358208955224
0.3,480,2,0.15/0.05,30,80,0.01,62,-7.113559999999992,-9.585589999999991,-11.906354999999987,-1.4510373134328365
0.3,480,2,0.15/0.05,30,100,0.01,58,-6.763589999999992,-9.738989999999989,-11.633084999999987,-1.4510373134328365
0.3,480,2,0.15/0.05,60,none,0.01,58,-3.7351199999999927,-6.75102,-7.1106299999999925,-3.5335582089552244
0.3,480,2,0.15/0.05,60,80,0.01,47,-6.941789999999993,-8.422289999999993,-11.152934999999989,-2.941358208955224
0.3,480,2,0.15/0.05,60,100,0.01,44,-4.313289999999993,-5.793789999999994,-7.21018499999999,-2.941358208955224
0.3,480,2,0.15/0.05,90,none,0.01,49,6.057700000000006,-3.295799999999998,4.409800000000007,-0.1875791044776124
0.3,480,2,0.15/0.05,90,80,0.01,42,0.5230100000000049,-4.282799999999998,-1.6183899999999942,0.4046208955223878
0.3,480,2,0.15/0.05,90,100,0.01,39,-0.9251899999999953,-5.711289999999996,-3.7808349999999935,0.4046208955223878
0.3,480,2,0.10/0.10,0,none,0.01,104,0.02549000000001178,-7.849279999999992,-3.8991499999999846,-3.592974626865672
0.3,480,2,0.10/0.10,0,80,0.01,87,-5.128799999999987,-8.842499999999992,-9.550049999999983,-2.5170955223880602
0.3,480,2,0.10/0.10,0,100,0.01,82,-5.410509999999988,-9.124209999999993,-9.972614999999983,-2.5170955223880602
0.3,480,2,0.10/0.10,30,none,0.01,72,0.7868500000000083,-6.545069999999996,-2.48568499999999,-2.1419373134328366
0.3,480,2,0.10/0.10,30,80,0.01,60,-2.7720599999999918,-6.2192699999999945,-5.881694999999989,-1.549737313432836
0.3,480,2,0.10/0.10,30,100,0.01,55,-3.507789999999992,-6.954999999999995,-6.985289999999989,-1.549737313432836
0.3,480,2,0.10/0.10,60,none,0.01,59,-5.3004999999999916,-11.604769999999991,-11.102884999999986,-3.5335582089552244
0.3,480,2,0.10/0.10,60,80,0.01,48,-5.506689999999994,-8.932989999999993,-9.97318499999999,-2.941358208955224
0.3,480,0,0.10/0.10,0,none,0.01,115,3.9794400000000176,-6.134329999999993,0.912275000000021,-4.905537313432836
0.3,480,0,0.10/0.10,0,80,0.01,92,5.185910000000017,-6.0084899999999966,2.1816650000000184,-3.5237373134328362
0.3,480,0,0.10/0.10,0,100,0.01,88,3.946810000000016,-5.4162899999999965,1.238665000000018,-3.5237373134328362
0.3,480,0,0.10/0.10,30,none,0.01,76,-2.1885799999999875,-5.012179999999988,-4.694669999999982,-2.6452582089552243
0.3,480,0,0.10/0.10,30,80,0.01,60,0.5966100000000099,-5.187589999999994,-1.997184999999987,-1.7569582089552245
0.3,480,0,0.10/0.10,30,100,0.01,58,1.8797100000000095,-4.595389999999995,-0.41798499999998784,-1.7569582089552245
0.3,480,0,0.10/0.10,60,none,0.01,66,0.09022000000001063,-5.329499999999998,-2.574529999999988,-1.4805000000000001
0.3,480,0,0.10/0.10,60,80,0.01,52,-0.6777899999999923,-4.992389999999993,-3.173984999999989,-1.0857
0.3,480,0,0.15/0.05,30,80,0.01,60,1.7510100000000102,-5.0855,-0.7917399999999897,-1.658258208955225
0.3,480,0,0.15/0.05,30,100,0.01,58,3.0341100000000103,-3.8023999999999996,1.1329100000000105,-1.658258208955225
0.3,480,0,0.15/0.05,60,none,0.01,65,-0.1617799999999896,-5.8321999999999985,-3.077879999999989,-1.3818000000000006
0.3,480,0,0.15/0.05,60,80,0.01,51,0.15591000000000843,-6.566,-3.1270899999999915,-0.9870000000000007
0.3,480,0,0.15/0.05,60,100,0.01,49,1.4390100000000086,-5.282900000000001,-1.2024399999999917,-0.9870000000000007
0.3,480,0,0.15/0.05,90,none,0.01,55,-2.35831999999999,-7.189399999999998,-5.95301999999999,-0.5922000000000005
0.3,480,0,0.15/0.05,90,80,0.01,44,-0.7000899999999914,-5.812799999999998,-3.6064899999999906,-0.19740000000000046
0.3,480,0,0.15/0.05,90,100,0.01,42,0.44791000000000825,-4.9609,-2.0325399999999916,-0.19740000000000046
0.3,480,0,0.10/0.10,60,100,0.01,50,0.6053100000000082,-6.898599999999995,-2.843989999999989,-1.0857
0.3,480,0,0.10/0.10,90,none,0.01,55,1.1948800000000093,-5.709429999999994,-1.6598349999999877,-0.8883000000000008
0.3,480,0,0.10/0.10,90,80,0.01,44,0.18821000000000687,-6.235399999999996,-2.929489999999991,-0.4935000000000007
0.3,480,0,0.10/0.10,90,100,0.01,42,-0.5390899999999936,-7.5548999999999955,-4.316539999999991,-0.4935000000000007
0.3,480,0,0.10/0.05,0,none,0.01,116,5.558640000000018,-4.596709999999992,3.2602850000000223,-4.905537313432836
0.3,480,0,0.10/0.05,0,80,0.01,93,6.271610000000017,-6.181199999999989,3.1810100000000223,-3.5237373134328362
0.3,480,0,0.10/0.05,0,100,0.01,89,5.0325100000000145,-8.01249999999999,1.0262600000000193,-3.5237373134328362
0.3,480,0,0.10/0.05,30,none,0.01,77,-1.3989799999999866,-7.224529999999991,-5.011244999999982,-2.6452582089552243
0.3,480,0,0.10/0.05,30,80,0.01,61,1.3862100000000113,-5.722789999999996,-1.4751849999999869,-1.7569582089552245
0.3,480,0,0.10/0.05,30,100,0.01,59,2.66931000000001,-5.722789999999996,-0.19208499999998807,-1.7569582089552245
0.3,480,0,0.10/0.05,60,none,0.01,66,1.6694200000000103,-4.854349999999998,-0.7577549999999889,-1.4805000000000001
0.3,480,0,0.10/0.05,60,80,0.01,52,0.9014100000000078,-4.855789999999999,-1.5264849999999917,-1.0857
0.3,480,0,0.10/0.05,60,100,0.01,50,2.184510000000008,-4.855789999999999,-0.24338499999999152,-1.0857
0.3,480,0,0.10/0.05,90,none,0.01,55,2.7740800000000103,-4.952689999999995,0.29773500000001274,-0.8883000000000008
0.3,480,0,0.10/0.05,90,80,0.01,44,1.2739100000000074,-4.4996899999999975,-0.9759349999999913,-0.4935000000000007
0.3,480,0,0.10/0.05,90,100,0.01,42,0.5466100000000074,-4.791689999999996,-1.8492349999999904,-0.4935000000000007
0.3,480,2,0.10/0.10,60,100,0.01,45,-4.753489999999994,-6.029299999999997,-7.768139999999993,-2.941358208955224
0.3,480,2,0.10/0.10,90,none,0.01,51,1.9669000000000079,-4.388279999999998,-0.22723999999999123,-0.48367910447761264
0.3,480,2,0.10/0.10,90,80,0.01,43,-1.7924899999999941,-3.3625999999999943,-3.4737899999999913,0.10852089552238753
0.3,480,2,0.10/0.10,90,100,0.01,40,-3.141989999999994,-4.712099999999996,-5.4980399999999925,0.10852089552238753
0.3,480,2,0.10/0.05,0,none,0.01,112,-1.8522799999999888,-10.044449999999994,-6.874504999999986,-3.592974626865672
0.3,480,2,0.10/0.05,0,80,0.01,94,-6.883059999999988,-9.008859999999993,-11.387489999999985,-2.5170955223880602
0.3,480,2,0.10/0.05,0,100,0.01,87,-5.70400999999999,-9.507709999999996,-10.457864999999988,-2.5170955223880602
0.3,480,2,0.10/0.05,30,none,0.01,75,-1.32864999999999,-4.367619999999997,-3.5124599999999884,-2.141937313432836
0.3,480,2,0.10/0.05,30,80,0.01,63,-5.381059999999992,-7.674259999999998,-9.218189999999991,-1.549737313432836
0.3,480,2,0.10/0.05,30,100,0.01,58,-6.116789999999991,-9.162989999999997,-10.69828499999999,-1.549737313432836
